188380.000000,22.500000,21.790000
188440.000000,22.800000,21.790000
188550.000000,23.350000,21.790000
188630.000000,23.750000,21.790000
188820.000000,24.700000,21.790000
190420.000000,24.400000,20.690000
196200.000000,7.400000,19.590000
199720.000000,25.000000,19.590000
199830.000000,25.550000,19.590000
199900.000000,25.900000,19.590000
200020.000000,26.500000,19.590000
200090.000000,26.850000,19.590000
200210.000000,27.450000,19.590000
200990.000000,25.750000,18.490000
201050.000000,25.450000,18.490000
201150.000000,24.950000,18.490000
207300.000000,8.700000,17.390000
207380.000000,9.100000,17.390000
208780.000000,16.100000,17.390000
210260.000000,23.500000,17.390000
210330.000000,23.850000,17.390000
210410.000000,24.250000,17.390000
210440.000000,24.400000,17.390000
210520.000000,24.800000,17.390000
210630.000000,25.350000,17.390000
210700.000000,25.700000,17.390000
210810.000000,26.250000,17.390000
211000.000000,27.200000,17.390000
211080.000000,27.600000,17.390000
213550.000000,17.150000,16.290000
213590.000000,16.950000,16.290000
213640.000000,16.700000,16.290000
213660.000000,16.600000,16.290000
213710.000000,16.350000,16.290000
213820.000000,15.800000,16.290000
218850.000000,12.250000,15.190000
219010.000000,13.050000,15.190000
219380.000000,14.900000,15.190000
219490.000000,15.450000,15.190000
