320.000000,29.103000,13.788900
490.000000,29.236400,14.330900
570.000000,28.955900,14.494900
660.000000,28.524500,14.701900
820.000000,27.862400,14.530700
2840.000000,32.530100,22.976100
2950.000000,32.203300,23.109200
3040.000000,32.102500,23.120100
3140.000000,31.958200,23.053700
3230.000000,31.667400,23.009000
3300.000000,31.379900,22.939800
3390.000000,31.245300,22.829900
3490.000000,31.166400,22.881600
3600.000000,30.969700,22.894400
3670.000000,30.803900,22.791200
3770.000000,30.592300,22.826900
3870.000000,30.520000,22.935300
4100.000000,30.428600,22.896700
4150.000000,30.361400,22.632100
5540.000000,30.321900,24.577300
5620.000000,30.292400,24.555800
5730.000000,30.235900,24.380000
5800.000000,30.120400,24.054900
5870.000000,30.047900,23.952000
5980.000000,29.861000,23.744900
6260.000000,29.691100,23.886900
6370.000000,29.947900,24.951500
6540.000000,30.047500,26.656100
6660.000000,30.520700,27.316800
6780.000000,30.140700,28.025300
6910.000000,29.703700,28.739000
6970.000000,29.518500,28.389400
7020.000000,29.407500,28.077800
7080.000000,29.313700,27.767100
7150.000000,29.288700,27.543100
7240.000000,29.339400,27.444400
7370.000000,29.164100,28.014200
9090.000000,25.944600,27.355600
9710.000000,23.552000,30.903200
9790.000000,23.077800,30.867300
9850.000000,22.579600,30.828000
9930.000000,21.921500,30.698600
18860.000000,13.055000,20.974400
22280.000000,16.972300,27.965400
22390.000000,17.006300,28.205400
22500.000000,17.169700,28.167800
22610.000000,17.120500,28.173400
22730.000000,17.360600,28.292000
22960.000000,18.530900,28.492100
23070.000000,18.807900,28.643200
23190.000000,18.497300,29.138100
23300.000000,18.423800,29.110400
23380.000000,18.505800,29.006700
23500.000000,18.597000,28.959500
23600.000000,18.642300,28.809100
23700.000000,18.606200,28.774600
23810.000000,18.461600,28.874400
23940.000000,18.296700,29.062500
24070.000000,18.460200,28.950200
26380.000000,21.085300,19.486900
28050.000000,28.379900,8.943250
28100.000000,27.680500,7.802040
28140.000000,27.050600,6.975470
28180.000000,26.356900,6.218170
28190.000000,26.174900,6.050630
28230.000000,25.395000,5.421110
28270.000000,24.523700,4.905230
28290.000000,24.086300,4.703660
30260.000000,20.787300,7.098240
30490.000000,21.054200,7.199140
30600.000000,21.026300,7.192810
30700.000000,20.917300,7.108710
30790.000000,20.703300,7.014610
31330.000000,20.363300,7.013110
32050.000000,11.901200,5.967520
32130.000000,10.576500,6.280770
33370.000000,13.632700,9.948060
39130.000000,26.574900,8.302180
39250.000000,26.007400,9.134660
39480.000000,25.662400,10.207600
39580.000000,26.062500,10.598000
39740.000000,27.798500,11.926700
40030.000000,31.632200,13.756700
45160.000000,34.547000,25.959800
45270.000000,34.295900,26.497900
45380.000000,33.667200,27.379300
45460.000000,32.897500,27.242200
45490.000000,32.596200,27.129500
45530.000000,32.200300,27.024800
45540.000000,32.100700,27.003900
45570.000000,31.808400,26.968000
45600.000000,31.541700,26.931200
45640.000000,31.255100,26.860000
45650.000000,31.198400,26.832100
45720.000000,30.907700,26.521700
45770.000000,30.731400,26.206800
45810.000000,30.573000,25.993500
45820.000000,30.536200,25.947900
45890.000000,30.468400,25.508500
45950.000000,30.556500,25.059500
46020.000000,30.572300,24.796900
46120.000000,30.433300,24.550700
46200.000000,30.450800,24.247700
46370.000000,29.705400,24.415700
46590.000000,30.156300,23.634100
46810.000000,30.135600,23.623500
47060.000000,30.239900,23.360500
47890.000000,31.333300,21.695200
50630.000000,31.849800,15.813500
50790.000000,30.599900,16.078500
50920.000000,29.897800,15.581200
50960.000000,29.741700,15.378300
51040.000000,29.331200,15.901800
51830.000000,26.596400,15.975900
51850.000000,26.399600,15.719100
51980.000000,24.679700,14.410000
55480.000000,20.197200,22.685400
55550.000000,20.456900,22.557100
58870.000000,29.151400,25.530000
58970.000000,29.271600,25.420700
59080.000000,29.329800,25.500900
59200.000000,29.322100,25.552800
59300.000000,29.102600,25.658400
59420.000000,29.351100,25.779100
59530.000000,29.834400,25.766200
59640.000000,29.945400,25.655900
59730.000000,29.518000,25.791800
59820.000000,28.602600,25.955500
61010.000000,27.327300,26.666700
61110.000000,27.201600,26.592100
61210.000000,27.139700,26.502100
61300.000000,27.126900,26.412300
61420.000000,27.217200,26.998800
61550.000000,27.250300,27.544500
61660.000000,26.969300,27.753200
61790.000000,26.813400,28.153000
62110.000000,26.032900,27.647400
62990.000000,23.255700,31.606200
63090.000000,23.290100,31.757100
63390.000000,22.782100,31.776900
63470.000000,22.787400,31.590000
63580.000000,22.860200,31.425600
63690.000000,22.854000,31.404700
63830.000000,22.647800,31.814100
63930.000000,22.597200,31.694100
64020.000000,22.289200,31.999500
64150.000000,21.649700,32.840300
64260.000000,20.893900,33.140800
64310.000000,20.507000,32.972800
64370.000000,20.130800,32.713900
64480.000000,19.763400,32.366300
65900.000000,9.282030,30.928300
65950.000000,8.750110,30.258200
65990.000000,8.393690,29.732400
66040.000000,8.175150,29.054200
66070.000000,8.094000,28.596700
66100.000000,8.026410,28.088800
66150.000000,8.009550,27.258000
66220.000000,8.202490,26.227100
69030.000000,14.153400,21.970300
69140.000000,14.128000,21.733500
69210.000000,14.134600,21.494600
69300.000000,14.439700,21.407500
69440.000000,15.136400,21.553900
69540.000000,15.172000,21.319700
69590.000000,15.144700,21.269000
69640.000000,15.146400,21.203200
69710.000000,15.016100,20.779200
69750.000000,14.799800,20.443900
69770.000000,14.665900,20.289800
69800.000000,14.460100,20.096900
69830.000000,14.280600,19.928400
69850.000000,14.184100,19.830400
69980.000000,13.518100,18.922000
75480.000000,35.482200,5.072200
77470.000000,32.601400,9.882960
77540.000000,32.065500,9.720240
77580.000000,31.713600,9.541880
77640.000000,31.233500,9.315460
77690.000000,30.882400,9.200590
77760.000000,30.427400,8.983750
77820.000000,30.087800,8.799910
77980.000000,28.975500,8.160880
80480.000000,22.188300,7.333660
82120.000000,14.117800,6.011110
82220.000000,12.759700,5.662630
82280.000000,11.838900,5.453430
82340.000000,10.974300,5.241690
82400.000000,10.095800,4.996110
82450.000000,9.416790,4.791010
82470.000000,9.163500,4.711340
82520.000000,8.565110,4.601370
82590.000000,7.828970,4.704640
83580.000000,4.691230,5.130250
83960.000000,5.418240,5.642030
84090.000000,5.918980,5.766120
84190.000000,5.676170,5.653410
84250.000000,5.244710,5.441720
84310.000000,4.899880,5.196430
84720.000000,4.650440,5.357710
84850.000000,4.675200,5.420800
84940.000000,4.594260,5.329840
85300.000000,5.580010,5.886660
85420.000000,5.218400,6.109190
85540.000000,4.982580,6.115000
85960.000000,5.675190,5.443250
86050.000000,5.743780,5.304330
86170.000000,5.752680,5.567270
86290.000000,5.790600,5.700100
86410.000000,5.802160,5.805590
86530.000000,5.765470,5.883780
86650.000000,5.837360,6.032970
86770.000000,5.849980,5.920710
86850.000000,5.940640,5.714950
86940.000000,6.118790,5.334880
87010.000000,6.119260,5.256210
87140.000000,6.217070,5.379790
87270.000000,6.251060,5.502370
87390.000000,6.244280,5.656890
87500.000000,6.587040,5.340310
87600.000000,6.900460,5.126630
87710.000000,6.999940,5.003740
87800.000000,6.879140,4.706710
87850.000000,6.754540,4.356480
87870.000000,6.722220,4.235450
87900.000000,6.708340,4.108960
87940.000000,6.742210,4.031630
88010.000000,6.788290,3.998920
88130.000000,6.767430,3.952210
88220.000000,6.596150,3.929270
88330.000000,6.453560,3.898060
88430.000000,6.066130,4.110250
102560.000000,4.828340,31.499000
102690.000000,4.823700,32.896400
102790.000000,4.820950,33.789200
102900.000000,5.085460,34.721900
103000.000000,5.307480,35.282500
103100.000000,4.899130,35.477700
103180.000000,4.899650,35.444900
103290.000000,5.372390,35.246700
103400.000000,5.504710,35.156800
103490.000000,5.462000,35.029000
103540.000000,5.557070,34.897400
103580.000000,5.689010,34.821300
103700.000000,6.640910,34.812400
105820.000000,30.836300,34.638000
105940.000000,32.405300,34.890500
106080.000000,34.112300,34.927700
106180.000000,35.051800,34.993100
106280.000000,35.623200,35.013600
106340.000000,35.685800,34.912100
106380.000000,35.674600,34.862600
106470.000000,35.734200,34.636800
106530.000000,35.615300,34.001900
106580.000000,35.438300,33.298800
108150.000000,31.528800,26.751600
108190.000000,31.158100,26.619800
108250.000000,30.925500,26.506500
108370.000000,30.709300,26.667100
109950.000000,29.876000,26.963900
110040.000000,30.369500,26.176200
110100.000000,30.568900,25.849600
110210.000000,31.417400,25.489100
110320.000000,31.490500,25.016500
110370.000000,31.159800,24.869800
110420.000000,30.963100,24.848700
110440.000000,30.961100,24.868800
110580.000000,30.969200,24.985500
110700.000000,31.654200,24.958200
110840.000000,32.814500,24.765200
110960.000000,33.415400,24.694100
111100.000000,33.981200,25.149700
111200.000000,33.991700,25.122400
111320.000000,34.169500,25.346100
111440.000000,34.452100,25.305400
111510.000000,34.563400,24.998900
111610.000000,34.650900,24.836800
111740.000000,34.568000,24.704600
111810.000000,34.494900,24.583600
111900.000000,34.545100,24.597500
112050.000000,34.659800,24.711400
112280.000000,34.703200,24.675900
112510.000000,34.319600,24.052800
112660.000000,34.054900,23.792400
112740.000000,33.636900,23.533000
112790.000000,33.242700,23.343500
114450.000000,30.897300,21.595400
114520.000000,30.755000,21.911700
114640.000000,30.811300,21.985700
114720.000000,30.699900,22.008200
114850.000000,30.592300,23.052200
114970.000000,30.616300,23.098400
115070.000000,30.605200,23.229100
115190.000000,30.477700,23.303100
115280.000000,30.278200,23.168900
115350.000000,30.054600,23.167800
115470.000000,29.760700,23.296700
115570.000000,29.492800,23.526100
115670.000000,29.297400,23.345900
115740.000000,29.261200,23.164100
115860.000000,29.104800,23.249600
115980.000000,28.699200,23.590200
116230.000000,28.570700,23.847100
116330.000000,28.426100,23.859300
116420.000000,28.272600,23.785900
116600.000000,28.082400,23.426900
118290.000000,27.421400,26.470200
118390.000000,27.137100,26.675800
118460.000000,26.838200,26.645500
118820.000000,26.994900,27.289200
120630.000000,23.190400,29.113700
122410.000000,21.494900,29.293500
124950.000000,15.774300,24.366700
125010.000000,15.407000,24.021100
125080.000000,14.880300,23.953900
127400.000000,13.291200,19.288800
